Unique_Session_ID,Group_ID,Participant_ID,Day_Num,Block,Session_Type,Time_Offset,Dimension,Intensity
001_Day10_MW1,1_MindWandering1_Block_2,1,10,2,MindWandering1,209.5,Self or other,52.085
002_Day10_MW1,2_MindWandering1_Block_2,2,10,2,MindWandering1,209.5,Self or other,49.7295
003_Day10_MW1,3_MindWandering1_Block_2,3,10,2,MindWandering1,209.5,Self or other,74.197
001_Day11_MW1,1_MindWandering1_Block_3,1,11,3,MindWandering1,209.5,Self or other,31.8815
002_Day11_MW1,2_MindWandering1_Block_3,2,11,3,MindWandering1,209.5,Self or other,58.120000000000005
003_Day11_MW1,3_MindWandering1_Block_3,3,11,3,MindWandering1,209.5,Self or other,82.532
001_Day12_MW1,1_MindWandering1_Block_3,1,12,3,MindWandering1,209.5,Self or other,99.8635
002_Day12_MW1,2_MindWandering1_Block_3,2,12,3,MindWandering1,209.5,Self or other,62.104499999999994
003_Day12_MW1,3_MindWandering1_Block_3,3,12,3,MindWandering1,209.5,Self or other,92.16900000000001
001_Day13_MW1,1_MindWandering1_Block_3,1,13,3,MindWandering1,209.5,Self or other,83.763
002_Day13_MW1,2_MindWandering1_Block_3,2,13,3,MindWandering1,209.5,Self or other,87.60249999999999
003_Day13_MW1,3_MindWandering1_Block_3,3,13,3,MindWandering1,209.5,Self or other,94.60249999999999
001_Day14_MW1,1_MindWandering1_Block_3,1,14,3,MindWandering1,209.5,Self or other,19.4605
002_Day14_MW1,2_MindWandering1_Block_3,2,14,3,MindWandering1,209.5,Self or other,69.099
003_Day14_MW1,3_MindWandering1_Block_3,3,14,3,MindWandering1,209.5,Self or other,94.9595
001_Day15_MW1,1_MindWandering1_Block_3,1,15,3,MindWandering1,209.5,Self or other,53.55
002_Day15_MW1,2_MindWandering1_Block_3,2,15,3,MindWandering1,209.5,Self or other,34.1145
003_Day15_MW1,3_MindWandering1_Block_3,3,15,3,MindWandering1,209.5,Self or other,58.0595
001_Day16_MW1,1_MindWandering1_Block_4,1,16,4,MindWandering1,209.5,Self or other,87.1585
002_Day16_MW1,2_MindWandering1_Block_4,2,16,4,MindWandering1,209.5,Self or other,57.238
003_Day16_MW1,3_MindWandering1_Block_4,3,16,4,MindWandering1,209.5,Self or other,54.698
001_Day17_MW1,1_MindWandering1_Block_4,1,17,4,MindWandering1,209.5,Self or other,61.9655
002_Day17_MW1,2_MindWandering1_Block_4,2,17,4,MindWandering1,209.5,Self or other,27.193
003_Day17_MW1,3_MindWandering1_Block_4,3,17,4,MindWandering1,209.5,Self or other,43.727
001_Day18_MW1,1_MindWandering1_Block_4,1,18,4,MindWandering1,209.5,Self or other,53.3515
002_Day18_MW1,2_MindWandering1_Block_4,2,18,4,MindWandering1,209.5,Self or other,79.781
003_Day18_MW1,3_MindWandering1_Block_4,3,18,4,MindWandering1,209.5,Self or other,95.48049999999999
001_Day19_MW1,1_MindWandering1_Block_4,1,19,4,MindWandering1,209.5,Self or other,37.071
002_Day19_MW1,2_MindWandering1_Block_4,2,19,4,MindWandering1,209.5,Self or other,63.545500000000004
003_Day19_MW1,3_MindWandering1_Block_4,3,19,4,MindWandering1,209.5,Self or other,96.708
001_Day20_MW1,1_MindWandering1_Block_4,1,20,4,MindWandering1,209.5,Self or other,12.1
002_Day20_MW1,2_MindWandering1_Block_4,2,20,4,MindWandering1,209.5,Self or other,50.0075
003_Day20_MW1,3_MindWandering1_Block_4,3,20,4,MindWandering1,209.5,Self or other,81.53450000000001
001_Day6_MW2,1_MindWandering2_Block_2,1,6,2,MindWandering2,209.5,Self or other,0
002_Day6_MW2,2_MindWandering2_Block_2,2,6,2,MindWandering2,209.5,Self or other,27.076
003_Day6_MW2,3_MindWandering2_Block_2,3,6,2,MindWandering2,209.5,Self or other,31.131
001_Day7_MW2,1_MindWandering2_Block_2,1,7,2,MindWandering2,209.5,Self or other,60.661500000000004
002_Day7_MW2,2_MindWandering2_Block_2,2,7,2,MindWandering2,209.5,Self or other,49.199
003_Day7_MW2,3_MindWandering2_Block_2,3,7,2,MindWandering2,209.5,Self or other,49.771499999999996
001_Day8_MW2,1_MindWandering2_Block_2,1,8,2,MindWandering2,209.5,Self or other,53.3865
002_Day8_MW2,2_MindWandering2_Block_2,2,8,2,MindWandering2,209.5,Self or other,49.6985
003_Day8_MW2,3_MindWandering2_Block_2,3,8,2,MindWandering2,209.5,Self or other,68.3765
001_Day9_MW2,1_MindWandering2_Block_2,1,9,2,MindWandering2,209.5,Self or other,99.505
002_Day9_MW2,2_MindWandering2_Block_2,2,9,2,MindWandering2,209.5,Self or other,48.933499999999995
003_Day9_MW2,3_MindWandering2_Block_2,3,9,2,MindWandering2,209.5,Self or other,16.741
001_Day10_MW2,1_MindWandering2_Block_2,1,10,2,MindWandering2,209.5,Self or other,18.612000000000002
002_Day10_MW2,2_MindWandering2_Block_2,2,10,2,MindWandering2,209.5,Self or other,55.418499999999995
003_Day10_MW2,3_MindWandering2_Block_2,3,10,2,MindWandering2,209.5,Self or other,24.533882352941177
001_Day11_MW2,1_MindWandering2_Block_3,1,11,3,MindWandering2,209.5,Self or other,26.782999999999998
002_Day11_MW2,2_MindWandering2_Block_3,2,11,3,MindWandering2,209.5,Self or other,51.44
003_Day11_MW2,3_MindWandering2_Block_3,3,11,3,MindWandering2,209.5,Self or other,54.166999999999994
001_Day12_MW2,1_MindWandering2_Block_3,1,12,3,MindWandering2,209.5,Self or other,34.158
002_Day12_MW2,2_MindWandering2_Block_3,2,12,3,MindWandering2,209.5,Self or other,49.6585
003_Day12_MW2,3_MindWandering2_Block_3,3,12,3,MindWandering2,209.5,Self or other,84.082
001_Day13_MW2,1_MindWandering2_Block_3,1,13,3,MindWandering2,209.5,Self or other,100
002_Day13_MW2,2_MindWandering2_Block_3,2,13,3,MindWandering2,209.5,Self or other,81.098
003_Day13_MW2,3_MindWandering2_Block_3,3,13,3,MindWandering2,209.5,Self or other,79.86699999999999
001_Day14_MW2,1_MindWandering2_Block_3,1,14,3,MindWandering2,209.5,Self or other,45.887
002_Day14_MW2,2_MindWandering2_Block_3,2,14,3,MindWandering2,209.5,Self or other,48.1375
003_Day14_MW2,3_MindWandering2_Block_3,3,14,3,MindWandering2,209.5,Self or other,55.701499999999996
001_Day15_MW2,1_MindWandering2_Block_3,1,15,3,MindWandering2,209.5,Self or other,65.5265
002_Day15_MW2,2_MindWandering2_Block_3,2,15,3,MindWandering2,209.5,Self or other,62.216499999999996
003_Day15_MW2,3_MindWandering2_Block_3,3,15,3,MindWandering2,209.5,Self or other,69.5025
001_Day1_MW1,1_MindWandering1_Block_1,1,1,1,MindWandering1,229.5,Self or other,99.4965
002_Day1_MW1,2_MindWandering1_Block_1,2,1,1,MindWandering1,229.5,Self or other,51.666999999999994
003_Day1_MW1,3_MindWandering1_Block_1,3,1,1,MindWandering1,229.5,Self or other,93.52931944444444
001_Day2_MW1,1_MindWandering1_Block_1,1,2,1,MindWandering1,229.5,Self or other,36.592
002_Day2_MW1,2_MindWandering1_Block_1,2,2,1,MindWandering1,229.5,Self or other,78.4315
003_Day2_MW1,3_MindWandering1_Block_1,3,2,1,MindWandering1,229.5,Self or other,45.1435
001_Day3_MW1,1_MindWandering1_Block_1,1,3,1,MindWandering1,229.5,Self or other,21.619
002_Day3_MW1,2_MindWandering1_Block_1,2,3,1,MindWandering1,229.5,Self or other,86.29650000000001
003_Day3_MW1,3_MindWandering1_Block_1,3,3,1,MindWandering1,229.5,Self or other,37.359
001_Day4_MW1,1_MindWandering1_Block_1,1,4,1,MindWandering1,229.5,Self or other,40.9855
002_Day4_MW1,2_MindWandering1_Block_1,2,4,1,MindWandering1,229.5,Self or other,76.409
003_Day4_MW1,3_MindWandering1_Block_1,3,4,1,MindWandering1,229.5,Self or other,56.5875
001_Day5_MW1,1_MindWandering1_Block_1,1,5,1,MindWandering1,229.5,Self or other,99.537
002_Day5_MW1,2_MindWandering1_Block_1,2,5,1,MindWandering1,229.5,Self or other,51.2765
003_Day5_MW1,3_MindWandering1_Block_1,3,5,1,MindWandering1,229.5,Self or other,80.748
001_Day6_MW1,1_MindWandering1_Block_2,1,6,2,MindWandering1,229.5,Self or other,30.4355
002_Day6_MW1,2_MindWandering1_Block_2,2,6,2,MindWandering1,229.5,Self or other,50.494
003_Day6_MW1,3_MindWandering1_Block_2,3,6,2,MindWandering1,229.5,Self or other,60.346500000000006
001_Day7_MW1,1_MindWandering1_Block_2,1,7,2,MindWandering1,229.5,Self or other,9.0825
002_Day7_MW1,2_MindWandering1_Block_2,2,7,2,MindWandering1,229.5,Self or other,42.076
003_Day7_MW1,3_MindWandering1_Block_2,3,7,2,MindWandering1,229.5,Self or other,45.029
001_Day8_MW1,1_MindWandering1_Block_2,1,8,2,MindWandering1,229.5,Self or other,91.566
002_Day8_MW1,2_MindWandering1_Block_2,2,8,2,MindWandering1,229.5,Self or other,63.836
003_Day8_MW1,3_MindWandering1_Block_2,3,8,2,MindWandering1,229.5,Self or other,71.9425
001_Day9_MW1,1_MindWandering1_Block_2,1,9,2,MindWandering1,229.5,Self or other,45.4875
002_Day9_MW1,2_MindWandering1_Block_2,2,9,2,MindWandering1,229.5,Self or other,51.8365
003_Day9_MW1,3_MindWandering1_Block_2,3,9,2,MindWandering1,229.5,Self or other,52.173500000000004
001_Day10_MW1,1_MindWandering1_Block_2,1,10,2,MindWandering1,229.5,Self or other,42.6645
002_Day10_MW1,2_MindWandering1_Block_2,2,10,2,MindWandering1,229.5,Self or other,50.089
003_Day10_MW1,3_MindWandering1_Block_2,3,10,2,MindWandering1,229.5,Self or other,74.63050000000001
001_Day11_MW1,1_MindWandering1_Block_3,1,11,3,MindWandering1,229.5,Self or other,15.053999999999998
002_Day11_MW1,2_MindWandering1_Block_3,2,11,3,MindWandering1,229.5,Self or other,69.0877
003_Day11_MW1,3_MindWandering1_Block_3,3,11,3,MindWandering1,229.5,Self or other,82.952
001_Day12_MW1,1_MindWandering1_Block_3,1,12,3,MindWandering1,229.5,Self or other,99.89200000000001
002_Day12_MW1,2_MindWandering1_Block_3,2,12,3,MindWandering1,229.5,Self or other,62.863
003_Day12_MW1,3_MindWandering1_Block_3,3,12,3,MindWandering1,229.5,Self or other,93.888
001_Day13_MW1,1_MindWandering1_Block_3,1,13,3,MindWandering1,229.5,Self or other,96.623
002_Day13_MW1,2_MindWandering1_Block_3,2,13,3,MindWandering1,229.5,Self or other,86.6345
003_Day13_MW1,3_MindWandering1_Block_3,3,13,3,MindWandering1,229.5,Self or other,81.4795
001_Day14_MW1,1_MindWandering1_Block_3,1,14,3,MindWandering1,229.5,Self or other,19.9845
002_Day14_MW1,2_MindWandering1_Block_3,2,14,3,MindWandering1,229.5,Self or other,57.0635
003_Day14_MW1,3_MindWandering1_Block_3,3,14,3,MindWandering1,229.5,Self or other,95.08200000000001
001_Day15_MW1,1_MindWandering1_Block_3,1,15,3,MindWandering1,229.5,Self or other,52.269000000000005
002_Day15_MW1,2_MindWandering1_Block_3,2,15,3,MindWandering1,229.5,Self or other,25.2565
003_Day15_MW1,3_MindWandering1_Block_3,3,15,3,MindWandering1,229.5,Self or other,44.2665
001_Day16_MW1,1_MindWandering1_Block_4,1,16,4,MindWandering1,229.5,Self or other,47.8115
002_Day16_MW1,2_MindWandering1_Block_4,2,16,4,MindWandering1,229.5,Self or other,47.955
003_Day16_MW1,3_MindWandering1_Block_4,3,16,4,MindWandering1,229.5,Self or other,64.9735
001_Day17_MW1,1_MindWandering1_Block_4,1,17,4,MindWandering1,229.5,Self or other,54.916
002_Day17_MW1,2_MindWandering1_Block_4,2,17,4,MindWandering1,229.5,Self or other,25.805
003_Day17_MW1,3_MindWandering1_Block_4,3,17,4,MindWandering1,229.5,Self or other,37.33
001_Day18_MW1,1_MindWandering1_Block_4,1,18,4,MindWandering1,229.5,Self or other,27.158499999999997
002_Day18_MW1,2_MindWandering1_Block_4,2,18,4,MindWandering1,229.5,Self or other,63.736000000000004
003_Day18_MW1,3_MindWandering1_Block_4,3,18,4,MindWandering1,229.5,Self or other,95.71549999999999
001_Day19_MW1,1_MindWandering1_Block_4,1,19,4,MindWandering1,229.5,Self or other,8.2755
002_Day19_MW1,2_MindWandering1_Block_4,2,19,4,MindWandering1,229.5,Self or other,62.2595
003_Day19_MW1,3_MindWandering1_Block_4,3,19,4,MindWandering1,229.5,Self or other,97.67999999999999
001_Day20_MW1,1_MindWandering1_Block_4,1,20,4,MindWandering1,229.5,Self or other,54.38250000000001
002_Day20_MW1,2_MindWandering1_Block_4,2,20,4,MindWandering1,229.5,Self or other,50.5055
003_Day20_MW1,3_MindWandering1_Block_4,3,20,4,MindWandering1,229.5,Self or other,83.051
001_Day6_MW2,1_MindWandering2_Block_2,1,6,2,MindWandering2,229.5,Self or other,0.036
002_Day6_MW2,2_MindWandering2_Block_2,2,6,2,MindWandering2,229.5,Self or other,35.917500000000004
003_Day6_MW2,3_MindWandering2_Block_2,3,6,2,MindWandering2,229.5,Self or other,27.4125
001_Day7_MW2,1_MindWandering2_Block_2,1,7,2,MindWandering2,229.5,Self or other,73.4965
002_Day7_MW2,2_MindWandering2_Block_2,2,7,2,MindWandering2,229.5,Self or other,49.1115
003_Day7_MW2,3_MindWandering2_Block_2,3,7,2,MindWandering2,229.5,Self or other,42.2145
001_Day8_MW2,1_MindWandering2_Block_2,1,8,2,MindWandering2,229.5,Self or other,56.40650000000001
002_Day8_MW2,2_MindWandering2_Block_2,2,8,2,MindWandering2,229.5,Self or other,50.86
003_Day8_MW2,3_MindWandering2_Block_2,3,8,2,MindWandering2,229.5,Self or other,69.7995
001_Day9_MW2,1_MindWandering2_Block_2,1,9,2,MindWandering2,229.5,Self or other,41.962
002_Day9_MW2,2_MindWandering2_Block_2,2,9,2,MindWandering2,229.5,Self or other,50.4195
003_Day9_MW2,3_MindWandering2_Block_2,3,9,2,MindWandering2,229.5,Self or other,15.610499999999998
001_Day10_MW2,1_MindWandering2_Block_2,1,10,2,MindWandering2,229.5,Self or other,18.4165
002_Day10_MW2,2_MindWandering2_Block_2,2,10,2,MindWandering2,229.5,Self or other,63.1725
003_Day10_MW2,3_MindWandering2_Block_2,3,10,2,MindWandering2,229.5,Self or other,22.647294117647057
001_Day11_MW2,1_MindWandering2_Block_3,1,11,3,MindWandering2,229.5,Self or other,45.4915
002_Day11_MW2,2_MindWandering2_Block_3,2,11,3,MindWandering2,229.5,Self or other,52.954499999999996
003_Day11_MW2,3_MindWandering2_Block_3,3,11,3,MindWandering2,229.5,Self or other,56.084
001_Day12_MW2,1_MindWandering2_Block_3,1,12,3,MindWandering2,229.5,Self or other,34.6635
002_Day12_MW2,2_MindWandering2_Block_3,2,12,3,MindWandering2,229.5,Self or other,67.5115
003_Day12_MW2,3_MindWandering2_Block_3,3,12,3,MindWandering2,229.5,Self or other,80.853
001_Day13_MW2,1_MindWandering2_Block_3,1,13,3,MindWandering2,229.5,Self or other,98.2625
002_Day13_MW2,2_MindWandering2_Block_3,2,13,3,MindWandering2,229.5,Self or other,80.85650000000001
003_Day13_MW2,3_MindWandering2_Block_3,3,13,3,MindWandering2,229.5,Self or other,71.5265
001_Day14_MW2,1_MindWandering2_Block_3,1,14,3,MindWandering2,229.5,Self or other,30.974
002_Day14_MW2,2_MindWandering2_Block_3,2,14,3,MindWandering2,229.5,Self or other,50.821
003_Day14_MW2,3_MindWandering2_Block_3,3,14,3,MindWandering2,229.5,Self or other,80.3725
001_Day15_MW2,1_MindWandering2_Block_3,1,15,3,MindWandering2,229.5,Self or other,78.1
002_Day15_MW2,2_MindWandering2_Block_3,2,15,3,MindWandering2,229.5,Self or other,55.7925
003_Day15_MW2,3_MindWandering2_Block_3,3,15,3,MindWandering2,229.5,Self or other,52.907
001_Day1_MW1,1_MindWandering1_Block_1,1,1,1,MindWandering1,249.5,Self or other,98.4975
002_Day1_MW1,2_MindWandering1_Block_1,2,1,1,MindWandering1,249.5,Self or other,61.95527419354839
003_Day1_MW1,3_MindWandering1_Block_1,3,1,1,MindWandering1,249.5,Self or other,94.69263888888888
001_Day2_MW1,1_MindWandering1_Block_1,1,2,1,MindWandering1,249.5,Self or other,72.826
002_Day2_MW1,2_MindWandering1_Block_1,2,2,1,MindWandering1,249.5,Self or other,82.648
003_Day2_MW1,3_MindWandering1_Block_1,3,2,1,MindWandering1,249.5,Self or other,53.958000000000006
001_Day3_MW1,1_MindWandering1_Block_1,1,3,1,MindWandering1,249.5,Self or other,44.637
002_Day3_MW1,2_MindWandering1_Block_1,2,3,1,MindWandering1,249.5,Self or other,80.662
003_Day3_MW1,3_MindWandering1_Block_1,3,3,1,MindWandering1,249.5,Self or other,31.958999999999996
001_Day4_MW1,1_MindWandering1_Block_1,1,4,1,MindWandering1,249.5,Self or other,77.944
002_Day4_MW1,2_MindWandering1_Block_1,2,4,1,MindWandering1,249.5,Self or other,83.75
003_Day4_MW1,3_MindWandering1_Block_1,3,4,1,MindWandering1,249.5,Self or other,61.774
001_Day5_MW1,1_MindWandering1_Block_1,1,5,1,MindWandering1,249.5,Self or other,58.1345
002_Day5_MW1,2_MindWandering1_Block_1,2,5,1,MindWandering1,249.5,Self or other,50.555499999999995
003_Day5_MW1,3_MindWandering1_Block_1,3,5,1,MindWandering1,249.5,Self or other,86.369
001_Day6_MW1,1_MindWandering1_Block_2,1,6,2,MindWandering1,249.5,Self or other,13.572999999999999
002_Day6_MW1,2_MindWandering1_Block_2,2,6,2,MindWandering1,249.5,Self or other,55.3485
003_Day6_MW1,3_MindWandering1_Block_2,3,6,2,MindWandering1,249.5,Self or other,64.60249999999999
001_Day7_MW1,1_MindWandering1_Block_2,1,7,2,MindWandering1,249.5,Self or other,10.742
002_Day7_MW1,2_MindWandering1_Block_2,2,7,2,MindWandering1,249.5,Self or other,48.617000000000004
003_Day7_MW1,3_MindWandering1_Block_2,3,7,2,MindWandering1,249.5,Self or other,36.9625
001_Day8_MW1,1_MindWandering1_Block_2,1,8,2,MindWandering1,249.5,Self or other,96.952
002_Day8_MW1,2_MindWandering1_Block_2,2,8,2,MindWandering1,249.5,Self or other,81.058
003_Day8_MW1,3_MindWandering1_Block_2,3,8,2,MindWandering1,249.5,Self or other,78.2045
001_Day9_MW1,1_MindWandering1_Block_2,1,9,2,MindWandering1,249.5,Self or other,72.676
002_Day9_MW1,2_MindWandering1_Block_2,2,9,2,MindWandering1,249.5,Self or other,51.086
003_Day9_MW1,3_MindWandering1_Block_2,3,9,2,MindWandering1,249.5,Self or other,56.432
001_Day10_MW1,1_MindWandering1_Block_2,1,10,2,MindWandering1,249.5,Self or other,35.321999999999996
002_Day10_MW1,2_MindWandering1_Block_2,2,10,2,MindWandering1,249.5,Self or other,50.6755
003_Day10_MW1,3_MindWandering1_Block_2,3,10,2,MindWandering1,249.5,Self or other,71.93100000000001
001_Day11_MW1,1_MindWandering1_Block_3,1,11,3,MindWandering1,249.5,Self or other,9.77
002_Day11_MW1,2_MindWandering1_Block_3,2,11,3,MindWandering1,249.5,Self or other,78.39500000000001
003_Day11_MW1,3_MindWandering1_Block_3,3,11,3,MindWandering1,249.5,Self or other,83.438
001_Day12_MW1,1_MindWandering1_Block_3,1,12,3,MindWandering1,249.5,Self or other,99.869
002_Day12_MW1,2_MindWandering1_Block_3,2,12,3,MindWandering1,249.5,Self or other,56.092999999999996
003_Day12_MW1,3_MindWandering1_Block_3,3,12,3,MindWandering1,249.5,Self or other,95.0475
001_Day13_MW1,1_MindWandering1_Block_3,1,13,3,MindWandering1,249.5,Self or other,98.11
002_Day13_MW1,2_MindWandering1_Block_3,2,13,3,MindWandering1,249.5,Self or other,70.96799999999999
003_Day13_MW1,3_MindWandering1_Block_3,3,13,3,MindWandering1,249.5,Self or other,67.96799999999999
001_Day14_MW1,1_MindWandering1_Block_3,1,14,3,MindWandering1,249.5,Self or other,38.593
002_Day14_MW1,2_MindWandering1_Block_3,2,14,3,MindWandering1,249.5,Self or other,49.972
003_Day14_MW1,3_MindWandering1_Block_3,3,14,3,MindWandering1,249.5,Self or other,94.889
001_Day15_MW1,1_MindWandering1_Block_3,1,15,3,MindWandering1,249.5,Self or other,25.678500000000003
002_Day15_MW1,2_MindWandering1_Block_3,2,15,3,MindWandering1,249.5,Self or other,38.2895
003_Day15_MW1,3_MindWandering1_Block_3,3,15,3,MindWandering1,249.5,Self or other,31.9685
001_Day16_MW1,1_MindWandering1_Block_4,1,16,4,MindWandering1,249.5,Self or other,19.8005
002_Day16_MW1,2_MindWandering1_Block_4,2,16,4,MindWandering1,249.5,Self or other,48.9625
003_Day16_MW1,3_MindWandering1_Block_4,3,16,4,MindWandering1,249.5,Self or other,70.0515
001_Day17_MW1,1_MindWandering1_Block_4,1,17,4,MindWandering1,249.5,Self or other,72.1315
002_Day17_MW1,2_MindWandering1_Block_4,2,17,4,MindWandering1,249.5,Self or other,36.3395
003_Day17_MW1,3_MindWandering1_Block_4,3,17,4,MindWandering1,249.5,Self or other,29.54
001_Day18_MW1,1_MindWandering1_Block_4,1,18,4,MindWandering1,249.5,Self or other,13.6955
002_Day18_MW1,2_MindWandering1_Block_4,2,18,4,MindWandering1,249.5,Self or other,52.647000000000006
003_Day18_MW1,3_MindWandering1_Block_4,3,18,4,MindWandering1,249.5,Self or other,94.327
001_Day19_MW1,1_MindWandering1_Block_4,1,19,4,MindWandering1,249.5,Self or other,1.8975000000000002
002_Day19_MW1,2_MindWandering1_Block_4,2,19,4,MindWandering1,249.5,Self or other,57.95
003_Day19_MW1,3_MindWandering1_Block_4,3,19,4,MindWandering1,249.5,Self or other,97.9825
001_Day20_MW1,1_MindWandering1_Block_4,1,20,4,MindWandering1,249.5,Self or other,90.99600000000001
002_Day20_MW1,2_MindWandering1_Block_4,2,20,4,MindWandering1,249.5,Self or other,50.511
003_Day20_MW1,3_MindWandering1_Block_4,3,20,4,MindWandering1,249.5,Self or other,83.7975
001_Day6_MW2,1_MindWandering2_Block_2,1,6,2,MindWandering2,249.5,Self or other,0
002_Day6_MW2,2_MindWandering2_Block_2,2,6,2,MindWandering2,249.5,Self or other,47.2725
003_Day6_MW2,3_MindWandering2_Block_2,3,6,2,MindWandering2,249.5,Self or other,24.553
001_Day7_MW2,1_MindWandering2_Block_2,1,7,2,MindWandering2,249.5,Self or other,87.96675
002_Day7_MW2,2_MindWandering2_Block_2,2,7,2,MindWandering2,249.5,Self or other,53.464
003_Day7_MW2,3_MindWandering2_Block_2,3,7,2,MindWandering2,249.5,Self or other,35.2685
001_Day8_MW2,1_MindWandering2_Block_2,1,8,2,MindWandering2,249.5,Self or other,78.6655
002_Day8_MW2,2_MindWandering2_Block_2,2,8,2,MindWandering2,249.5,Self or other,57.15599999999999
003_Day8_MW2,3_MindWandering2_Block_2,3,8,2,MindWandering2,249.5,Self or other,70.3005
001_Day9_MW2,1_MindWandering2_Block_2,1,9,2,MindWandering2,249.5,Self or other,13.934999999999999
002_Day9_MW2,2_MindWandering2_Block_2,2,9,2,MindWandering2,249.5,Self or other,57.354499999999994
003_Day9_MW2,3_MindWandering2_Block_2,3,9,2,MindWandering2,249.5,Self or other,14.762
001_Day10_MW2,1_MindWandering2_Block_2,1,10,2,MindWandering2,249.5,Self or other,18.924
002_Day10_MW2,2_MindWandering2_Block_2,2,10,2,MindWandering2,249.5,Self or other,62.951
003_Day10_MW2,3_MindWandering2_Block_2,3,10,2,MindWandering2,249.5,Self or other,20.0715
001_Day11_MW2,1_MindWandering2_Block_3,1,11,3,MindWandering2,249.5,Self or other,76.8145
002_Day11_MW2,2_MindWandering2_Block_3,2,11,3,MindWandering2,249.5,Self or other,50.9405
003_Day11_MW2,3_MindWandering2_Block_3,3,11,3,MindWandering2,249.5,Self or other,57.6365
001_Day12_MW2,1_MindWandering2_Block_3,1,12,3,MindWandering2,249.5,Self or other,37.009
002_Day12_MW2,2_MindWandering2_Block_3,2,12,3,MindWandering2,249.5,Self or other,76.2105
003_Day12_MW2,3_MindWandering2_Block_3,3,12,3,MindWandering2,249.5,Self or other,80.2825
001_Day13_MW2,1_MindWandering2_Block_3,1,13,3,MindWandering2,249.5,Self or other,98.704
002_Day13_MW2,2_MindWandering2_Block_3,2,13,3,MindWandering2,249.5,Self or other,80.678
003_Day13_MW2,3_MindWandering2_Block_3,3,13,3,MindWandering2,249.5,Self or other,63.348
001_Day14_MW2,1_MindWandering2_Block_3,1,14,3,MindWandering2,249.5,Self or other,21.5785
002_Day14_MW2,2_MindWandering2_Block_3,2,14,3,MindWandering2,249.5,Self or other,57.426
003_Day14_MW2,3_MindWandering2_Block_3,3,14,3,MindWandering2,249.5,Self or other,95.244
001_Day15_MW2,1_MindWandering2_Block_3,1,15,3,MindWandering2,249.5,Self or other,90.4955
002_Day15_MW2,2_MindWandering2_Block_3,2,15,3,MindWandering2,249.5,Self or other,51.161
003_Day15_MW2,3_MindWandering2_Block_3,3,15,3,MindWandering2,249.5,Self or other,38.1315
001_Day1_MW1,1_MindWandering1_Block_1,1,1,1,MindWandering1,269.5,Self or other,72.96799999999999
002_Day1_MW1,2_MindWandering1_Block_1,2,1,1,MindWandering1,269.5,Self or other,72.2522258064516
003_Day1_MW1,3_MindWandering1_Block_1,3,1,1,MindWandering1,269.5,Self or other,95.39529166666667
001_Day2_MW1,1_MindWandering1_Block_1,1,2,1,MindWandering1,269.5,Self or other,100
002_Day2_MW1,2_MindWandering1_Block_1,2,2,1,MindWandering1,269.5,Self or other,82.686
003_Day2_MW1,3_MindWandering1_Block_1,3,2,1,MindWandering1,269.5,Self or other,60.6605
001_Day3_MW1,1_MindWandering1_Block_1,1,3,1,MindWandering1,269.5,Self or other,68.0885
002_Day3_MW1,2_MindWandering1_Block_1,2,3,1,MindWandering1,269.5,Self or other,75.9245
003_Day3_MW1,3_MindWandering1_Block_1,3,3,1,MindWandering1,269.5,Self or other,27.0165
001_Day4_MW1,1_MindWandering1_Block_1,1,4,1,MindWandering1,269.5,Self or other,98.8155
002_Day4_MW1,2_MindWandering1_Block_1,2,4,1,MindWandering1,269.5,Self or other,88.095
003_Day4_MW1,3_MindWandering1_Block_1,3,4,1,MindWandering1,269.5,Self or other,66.208
001_Day5_MW1,1_MindWandering1_Block_1,1,5,1,MindWandering1,269.5,Self or other,11.504999999999999
002_Day5_MW1,2_MindWandering1_Block_1,2,5,1,MindWandering1,269.5,Self or other,50.469
003_Day5_MW1,3_MindWandering1_Block_1,3,5,1,MindWandering1,269.5,Self or other,88.3575
001_Day6_MW1,1_MindWandering1_Block_2,1,6,2,MindWandering1,269.5,Self or other,0.2935
002_Day6_MW1,2_MindWandering1_Block_2,2,6,2,MindWandering1,269.5,Self or other,61.0015
003_Day6_MW1,3_MindWandering1_Block_2,3,6,2,MindWandering1,269.5,Self or other,67.519
001_Day7_MW1,1_MindWandering1_Block_2,1,7,2,MindWandering1,269.5,Self or other,49.9135
002_Day7_MW1,2_MindWandering1_Block_2,2,7,2,MindWandering1,269.5,Self or other,50.2565
003_Day7_MW1,3_MindWandering1_Block_2,3,7,2,MindWandering1,269.5,Self or other,27.433
001_Day8_MW1,1_MindWandering1_Block_2,1,8,2,MindWandering1,269.5,Self or other,99.837
002_Day8_MW1,2_MindWandering1_Block_2,2,8,2,MindWandering1,269.5,Self or other,86.114
003_Day8_MW1,3_MindWandering1_Block_2,3,8,2,MindWandering1,269.5,Self or other,82.815
001_Day9_MW1,1_MindWandering1_Block_2,1,9,2,MindWandering1,269.5,Self or other,100
002_Day9_MW1,2_MindWandering1_Block_2,2,9,2,MindWandering1,269.5,Self or other,49.998000000000005
003_Day9_MW1,3_MindWandering1_Block_2,3,9,2,MindWandering1,269.5,Self or other,61.8255
001_Day10_MW1,1_MindWandering1_Block_2,1,10,2,MindWandering1,269.5,Self or other,36.2205
